 electric dipole polarizability:    1.3042524895066915E-004
 m1, energy weight E*R sum:         1.4926260708648850E-002
 m0, R(E) sum:                      4.1778005720060680E-004
 centroid m1/m0:                    35.727556764351867     
         23.70000000          0.00000571          0.00005439
         23.80000000          0.00000572          0.00005472
         23.90000000          0.00000573          0.00005505
         24.00000000          0.00000574          0.00005538
         24.10000000          0.00000575          0.00005571
         24.20000000          0.00000576          0.00005604
         24.30000000          0.00000577          0.00005637
         24.40000000          0.00000578          0.00005671
         24.50000000          0.00000579          0.00005704
         24.60000000          0.00000580          0.00005738
         24.70000000          0.00000581          0.00005771
         24.80000000          0.00000582          0.00005805
         24.90000000          0.00000583          0.00005839
         25.00000000          0.00000584          0.00005873
         25.10000000          0.00000585          0.00005907
         25.20000000          0.00000586          0.00005942
         25.30000000          0.00000587          0.00005976
         25.40000000          0.00000588          0.00006011
         25.50000000          0.00000589          0.00006045
         25.60000000          0.00000590          0.00006080
         25.70000000          0.00000592          0.00006115
         25.80000000          0.00000593          0.00006150
         25.90000000          0.00000594          0.00006185
         26.00000000          0.00000595          0.00006220
         26.10000000          0.00000596          0.00006256
         26.20000000          0.00000597          0.00006291
         26.30000000          0.00000598          0.00006327
         26.40000000          0.00000599          0.00006362
         26.50000000          0.00000600          0.00006398
         26.60000000          0.00000601          0.00006434
         26.70000000          0.00000602          0.00006470
         26.80000000          0.00000604          0.00006506
         26.90000000          0.00000605          0.00006543
         27.00000000          0.00000606          0.00006579
         27.10000000          0.00000607          0.00006616
         27.20000000          0.00000608          0.00006652
         27.30000000          0.00000609          0.00006689
         27.40000000          0.00000610          0.00006726
         27.50000000          0.00000611          0.00006763
         27.60000000          0.00000613          0.00006800
         27.70000000          0.00000614          0.00006838
         27.80000000          0.00000615          0.00006875
         27.90000000          0.00000616          0.00006913
         28.00000000          0.00000617          0.00006950
         28.10000000          0.00000618          0.00006988
         28.20000000          0.00000619          0.00007026
         28.30000000          0.00000621          0.00007064
         28.40000000          0.00000622          0.00007102
         28.50000000          0.00000623          0.00007141
         28.60000000          0.00000624          0.00007179
         28.70000000          0.00000625          0.00007218
         28.80000000          0.00000626          0.00007256
         28.90000000          0.00000628          0.00007295
         29.00000000          0.00000629          0.00007334
         29.10000000          0.00000630          0.00007373
         29.20000000          0.00000631          0.00007413
         29.30000000          0.00000632          0.00007452
         29.40000000          0.00000633          0.00007492
         29.50000000          0.00000635          0.00007531
         29.60000000          0.00000636          0.00007571
         29.70000000          0.00000637          0.00007611
         29.80000000          0.00000638          0.00007651
         29.90000000          0.00000639          0.00007691
         30.00000000          0.00000641          0.00007732
         30.10000000          0.00000642          0.00007772
         30.20000000          0.00000643          0.00007813
         30.30000000          0.00000644          0.00007853
         30.40000000          0.00000646          0.00007894
         30.50000000          0.00000647          0.00007935
         30.60000000          0.00000648          0.00007977
         30.70000000          0.00000649          0.00008018
         30.80000000          0.00000651          0.00008059
         30.90000000          0.00000652          0.00008101
         31.00000000          0.00000653          0.00008143
         31.10000000          0.00000654          0.00008185
         31.20000000          0.00000656          0.00008227
         31.30000000          0.00000657          0.00008269
         31.40000000          0.00000658          0.00008311
         31.50000000          0.00000659          0.00008354
         31.60000000          0.00000661          0.00008397
         31.70000000          0.00000662          0.00008439
         31.80000000          0.00000663          0.00008482
         31.90000000          0.00000664          0.00008525
         32.00000000          0.00000666          0.00008569
         32.10000000          0.00000667          0.00008612
         32.20000000          0.00000668          0.00008656
         32.30000000          0.00000670          0.00008699
         32.40000000          0.00000671          0.00008743
         32.50000000          0.00000672          0.00008787
         32.60000000          0.00000673          0.00008831
         32.70000000          0.00000675          0.00008876
         32.80000000          0.00000676          0.00008920
         32.90000000          0.00000677          0.00008965
         33.00000000          0.00000679          0.00009010
         33.10000000          0.00000680          0.00009055
         33.20000000          0.00000681          0.00009100
         33.30000000          0.00000683          0.00009145
         33.40000000          0.00000684          0.00009190
         33.50000000          0.00000685          0.00009236
         33.60000000          0.00000687          0.00009282
         33.70000000          0.00000688          0.00009328
         33.80000000          0.00000689          0.00009374
         33.90000000          0.00000691          0.00009420
         34.00000000          0.00000692          0.00009466
         34.10000000          0.00000694          0.00009513
         34.20000000          0.00000695          0.00009560
         34.30000000          0.00000696          0.00009607
         34.40000000          0.00000698          0.00009654
         34.50000000          0.00000699          0.00009701
         34.60000000          0.00000700          0.00009748
         34.70000000          0.00000702          0.00009796
         34.80000000          0.00000703          0.00009844
         34.90000000          0.00000705          0.00009892
         35.00000000          0.00000706          0.00009940
         35.10000000          0.00000707          0.00009988
         35.20000000          0.00000709          0.00010036
         35.30000000          0.00000710          0.00010085
         35.40000000          0.00000712          0.00010134
         35.50000000          0.00000713          0.00010183
         35.60000000          0.00000715          0.00010232
         35.70000000          0.00000716          0.00010281
         35.80000000          0.00000717          0.00010331
         35.90000000          0.00000719          0.00010380
         36.00000000          0.00000720          0.00010430
         36.10000000          0.00000722          0.00010480
         36.20000000          0.00000723          0.00010530
         36.30000000          0.00000725          0.00010581
         36.40000000          0.00000726          0.00010631
         36.50000000          0.00000728          0.00010682
         36.60000000          0.00000729          0.00010733
         36.70000000          0.00000731          0.00010784
         36.80000000          0.00000732          0.00010835
         36.90000000          0.00000733          0.00010887
         37.00000000          0.00000735          0.00010939
         37.10000000          0.00000736          0.00010990
         37.20000000          0.00000738          0.00011042
         37.30000000          0.00000739          0.00011095
         37.40000000          0.00000741          0.00011147
         37.50000000          0.00000742          0.00011200
         37.60000000          0.00000744          0.00011253
         37.70000000          0.00000746          0.00011306
         37.80000000          0.00000747          0.00011359
         37.90000000          0.00000749          0.00011412
         38.00000000          0.00000750          0.00011466
         38.10000000          0.00000752          0.00011520
         38.20000000          0.00000753          0.00011573
         38.30000000          0.00000755          0.00011628
         38.40000000          0.00000756          0.00011682
         38.50000000          0.00000758          0.00011737
         38.60000000          0.00000759          0.00011791
         38.70000000          0.00000761          0.00011846
         38.80000000          0.00000763          0.00011902
         38.90000000          0.00000764          0.00011957
         39.00000000          0.00000766          0.00012013
         39.10000000          0.00000767          0.00012068
         39.20000000          0.00000769          0.00012124
         39.30000000          0.00000771          0.00012181
         39.40000000          0.00000772          0.00012237
         39.50000000          0.00000774          0.00012294
         39.60000000          0.00000775          0.00012350
         39.70000000          0.00000777          0.00012407
         39.80000000          0.00000779          0.00012465
         39.90000000          0.00000780          0.00012522
         40.00000000          0.00000782          0.00012580
         40.10000000          0.00000783          0.00012638
         40.20000000          0.00000785          0.00012696
         40.30000000          0.00000787          0.00012754
         40.40000000          0.00000788          0.00012813
         40.50000000          0.00000790          0.00012871
         40.60000000          0.00000792          0.00012930
         40.70000000          0.00000793          0.00012990
         40.80000000          0.00000795          0.00013049
         40.90000000          0.00000797          0.00013109
         41.00000000          0.00000798          0.00013169
         41.10000000          0.00000800          0.00013229
         41.20000000          0.00000802          0.00013289
         41.30000000          0.00000804          0.00013349
         41.40000000          0.00000805          0.00013410
         41.50000000          0.00000807          0.00013471
         41.60000000          0.00000809          0.00013532
         41.70000000          0.00000810          0.00013594
         41.80000000          0.00000812          0.00013656
         41.90000000          0.00000814          0.00013718
         42.00000000          0.00000816          0.00013780
         42.10000000          0.00000817          0.00013842
         42.20000000          0.00000819          0.00013905
         42.30000000          0.00000821          0.00013968
         42.40000000          0.00000823          0.00014031
         42.50000000          0.00000824          0.00014094
         42.60000000          0.00000826          0.00014158
         42.70000000          0.00000828          0.00014221
         42.80000000          0.00000830          0.00014285
         42.90000000          0.00000832          0.00014350
         43.00000000          0.00000833          0.00014414
         43.10000000          0.00000835          0.00014479
         43.20000000          0.00000837          0.00014544
         43.30000000          0.00000839          0.00014609
         43.40000000          0.00000841          0.00014675
         43.50000000          0.00000842          0.00014741
         43.60000000          0.00000844          0.00014807
         43.70000000          0.00000846          0.00014873
         43.80000000          0.00000848          0.00014940
         43.90000000          0.00000850          0.00015006
         44.00000000          0.00000852          0.00015074
         44.10000000          0.00000854          0.00015141
         44.20000000          0.00000855          0.00015208
         44.30000000          0.00000857          0.00015276
         44.40000000          0.00000859          0.00015344
         44.50000000          0.00000861          0.00015413
         44.60000000          0.00000863          0.00015481
         44.70000000          0.00000865          0.00015550
         44.80000000          0.00000867          0.00015619
         44.90000000          0.00000869          0.00015689
         45.00000000          0.00000871          0.00015759
         45.10000000          0.00000873          0.00015829
         45.20000000          0.00000874          0.00015899
         45.30000000          0.00000876          0.00015969
         45.40000000          0.00000878          0.00016040
         45.50000000          0.00000880          0.00016111
         45.60000000          0.00000882          0.00016182
         45.70000000          0.00000884          0.00016254
         45.80000000          0.00000886          0.00016326
         45.90000000          0.00000888          0.00016398
         46.00000000          0.00000890          0.00016471
         46.10000000          0.00000892          0.00016543
         46.20000000          0.00000894          0.00016616
         46.30000000          0.00000896          0.00016690
         46.40000000          0.00000898          0.00016763
         46.50000000          0.00000900          0.00016837
         46.60000000          0.00000902          0.00016911
         46.70000000          0.00000904          0.00016986
         46.80000000          0.00000906          0.00017061
         46.90000000          0.00000908          0.00017136
         47.00000000          0.00000910          0.00017211
         47.10000000          0.00000912          0.00017287
         47.20000000          0.00000914          0.00017362
         47.30000000          0.00000917          0.00017439
         47.40000000          0.00000919          0.00017515
         47.50000000          0.00000921          0.00017592
         47.60000000          0.00000923          0.00017669
         47.70000000          0.00000925          0.00017747
         47.80000000          0.00000927          0.00017825
         47.90000000          0.00000929          0.00017903
         48.00000000          0.00000931          0.00017981
         48.10000000          0.00000933          0.00018060
         48.20000000          0.00000936          0.00018139
         48.30000000          0.00000938          0.00018218
         48.40000000          0.00000940          0.00018298
         48.50000000          0.00000942          0.00018378
         48.60000000          0.00000944          0.00018458
         48.70000000          0.00000946          0.00018538
         48.80000000          0.00000949          0.00018619
         48.90000000          0.00000951          0.00018701
         49.00000000          0.00000953          0.00018782
         49.10000000          0.00000955          0.00018864
         49.20000000          0.00000957          0.00018946
         49.30000000          0.00000960          0.00019029
         49.40000000          0.00000962          0.00019112
         49.50000000          0.00000964          0.00019195
         49.60000000          0.00000966          0.00019279
         49.70000000          0.00000969          0.00019363
         49.80000000          0.00000971          0.00019447
         49.90000000          0.00000973          0.00019531
         50.00000000          0.00000975          0.00019616
         50.10000000          0.00000978          0.00019702
         50.20000000          0.00000980          0.00019787
         50.30000000          0.00000982          0.00019873
         50.40000000          0.00000985          0.00019959
         50.50000000          0.00000987          0.00020046
         50.60000000          0.00000989          0.00020133
         50.70000000          0.00000991          0.00020220
         50.80000000          0.00000994          0.00020308
         50.90000000          0.00000996          0.00020396
         51.00000000          0.00000999          0.00020485
         51.10000000          0.00001001          0.00020574
         51.20000000          0.00001003          0.00020663
         51.30000000          0.00001006          0.00020752
         51.40000000          0.00001008          0.00020842
         51.50000000          0.00001010          0.00020932
         51.60000000          0.00001013          0.00021023
         51.70000000          0.00001015          0.00021114
         51.80000000          0.00001018          0.00021206
         51.90000000          0.00001020          0.00021297
         52.00000000          0.00001023          0.00021389
         52.10000000          0.00001025          0.00021482
         52.20000000          0.00001028          0.00021575
         52.30000000          0.00001030          0.00021668
         52.40000000          0.00001032          0.00021762
         52.50000000          0.00001035          0.00021856
         52.60000000          0.00001037          0.00021950
         52.70000000          0.00001040          0.00022045
         52.80000000          0.00001042          0.00022140
         52.90000000          0.00001045          0.00022236
         53.00000000          0.00001048          0.00022332
         53.10000000          0.00001050          0.00022429
         53.20000000          0.00001053          0.00022525
         53.30000000          0.00001055          0.00022623
         53.40000000          0.00001058          0.00022720
         53.50000000          0.00001060          0.00022818
         53.60000000          0.00001063          0.00022917
         53.70000000          0.00001066          0.00023016
         53.80000000          0.00001068          0.00023115
         53.90000000          0.00001071          0.00023215
         54.00000000          0.00001073          0.00023315
         54.10000000          0.00001076          0.00023416
         54.20000000          0.00001079          0.00023517
         54.30000000          0.00001081          0.00023618
         54.40000000          0.00001084          0.00023720
         54.50000000          0.00001087          0.00023822
         54.60000000          0.00001089          0.00023925
         54.70000000          0.00001092          0.00024028
         54.80000000          0.00001095          0.00024132
         54.90000000          0.00001097          0.00024236
         55.00000000          0.00001100          0.00024340
         55.10000000          0.00001103          0.00024445
         55.20000000          0.00001106          0.00024550
         55.30000000          0.00001108          0.00024656
         55.40000000          0.00001111          0.00024763
         55.50000000          0.00001114          0.00024869
         55.60000000          0.00001117          0.00024976
         55.70000000          0.00001120          0.00025084
         55.80000000          0.00001122          0.00025192
         55.90000000          0.00001125          0.00025301
         56.00000000          0.00001128          0.00025410
         56.10000000          0.00001131          0.00025519
         56.20000000          0.00001134          0.00025629
         56.30000000          0.00001137          0.00025740
         56.40000000          0.00001139          0.00025851
         56.50000000          0.00001142          0.00025962
         56.60000000          0.00001145          0.00026074
         56.70000000          0.00001148          0.00026186
         56.80000000          0.00001151          0.00026299
         56.90000000          0.00001154          0.00026412
         57.00000000          0.00001157          0.00026526
         57.10000000          0.00001160          0.00026641
         57.20000000          0.00001163          0.00026755
         57.30000000          0.00001166          0.00026871
         57.40000000          0.00001169          0.00026987
         57.50000000          0.00001172          0.00027103
         57.60000000          0.00001175          0.00027220
         57.70000000          0.00001178          0.00027337
         57.80000000          0.00001181          0.00027455
         57.90000000          0.00001184          0.00027573
         58.00000000          0.00001187          0.00027692
         58.10000000          0.00001190          0.00027812
         58.20000000          0.00001193          0.00027932
         58.30000000          0.00001196          0.00028052
         58.40000000          0.00001199          0.00028173
         58.50000000          0.00001202          0.00028295
         58.60000000          0.00001206          0.00028417
         58.70000000          0.00001209          0.00028539
         58.80000000          0.00001212          0.00028663
         58.90000000          0.00001215          0.00028786
         59.00000000          0.00001218          0.00028911
         59.10000000          0.00001221          0.00029035
         59.20000000          0.00001225          0.00029161
         59.30000000          0.00001228          0.00029287
         59.40000000          0.00001231          0.00029413
         59.50000000          0.00001234          0.00029540
         59.60000000          0.00001238          0.00029668
         59.70000000          0.00001241          0.00029796
         59.80000000          0.00001244          0.00029925
         59.90000000          0.00001247          0.00030054
